1279.152	1	1	13086
1280.458	1	1	13099
1281.763	1	1	13198
1283.068	1	1	13217
1284.372	1	1	13187
1285.676	1	1	13209
1286.980	1	1	13233
1288.283	1	1	13248
1289.587	1	1	13242
1290.889	1	1	13288
1292.192	1	1	13372
1293.494	1	1	13411
1294.796	1	1	13328
1296.098	1	1	13341
1297.399	1	1	13312
1298.700	1	1	13278
1300.000	1	1	13263
1301.301	1	1	13298
1302.601	1	1	13370
1303.900	1	1	13350
1305.199	1	1	13492
1306.498	1	1	13491
1307.797	1	1	13481
1309.095	1	1	13536
1310.393	1	1	13559
1311.691	1	1	13564
1312.988	1	1	13660
1314.285	1	1	13721
1315.582	1	1	13762
1316.879	1	1	13744
1318.175	1	1	13746
1319.470	1	1	13840
1320.766	1	1	13944
1322.061	1	1	14021
1323.356	1	1	14023
1324.650	1	1	13978
1325.944	1	1	13910
1327.238	1	1	13919
1328.532	1	1	13894
1329.825	1	1	13998
1331.118	1	1	13987
1332.410	1	1	13902
1333.703	1	1	14052
1334.994	1	1	14077
1336.286	1	1	14098
1337.577	1	1	14144
1338.868	1	1	14132
1340.159	1	1	14140
1341.449	1	1	14173
1342.739	1	1	14141
1344.029	1	1	14115
1345.318	1	1	14062
1346.607	1	1	14144
1347.896	1	1	14214
1349.184	1	1	14269
1350.472	1	1	14291
1351.760	1	1	14366
1353.048	1	1	14337
1354.335	1	1	14402
1355.622	1	1	14473
1356.908	1	1	14516
1358.194	1	1	14439
1359.480	1	1	14413
1360.766	1	1	14602
1362.051	1	1	14594
1363.336	1	1	14841
1364.620	1	1	14871
1365.905	1	1	14976
1367.189	1	1	15132
1368.472	1	1	15271
1369.756	1	1	15373
1371.039	1	1	15703
1372.321	1	1	15937
1373.604	1	1	16151
1374.886	1	1	16336
1376.167	1	1	16512
1377.449	1	1	16652
1378.730	1	1	16768
1380.011	1	1	16860
1381.291	1	1	16876
1382.571	1	1	16800
1383.851	1	1	16770
1385.131	1	1	16435
1386.410	1	1	16197
1387.689	1	1	15833
1388.967	1	1	15635
1390.246	1	1	15390
1391.524	1	1	15284
1392.801	1	1	15287
1394.079	1	1	15137
1395.356	1	1	15016
1396.632	1	1	14917
1397.909	1	1	14973
1399.185	1	1	14907
1400.461	1	1	14899
1401.736	1	1	14908
1403.011	1	1	14919
1404.286	1	1	14983
1405.560	1	1	14949
1406.835	1	1	14927
1408.108	1	1	14904
1409.382	1	1	14938
1410.655	1	1	14821
1411.928	1	1	14905
1413.201	1	1	14889
1414.473	1	1	14937
1415.745	1	1	14852
1417.017	1	1	14907
1418.288	1	1	14937
1419.559	1	1	15005
1420.830	1	1	14909
1422.100	1	1	14961
1423.370	1	1	14910
1424.640	1	1	14966
1425.910	1	1	14906
1427.179	1	1	14893
1428.448	1	1	14978
1429.716	1	1	14981
1430.985	1	1	15052
1432.253	1	1	15055
1433.520	1	1	15204
1434.787	1	1	15200
1436.054	1	1	15237
1437.321	1	1	15291
1438.587	1	1	15416
1439.854	1	1	15372
1441.119	1	1	15489
1442.385	1	1	15466
1443.650	1	1	15606
1444.915	1	1	15616
1446.179	1	1	15623
1447.443	1	1	15644
1448.707	1	1	15696
1449.971	1	1	15796
1451.234	1	1	15863
1452.497	1	1	15876
1453.760	1	1	15980
1455.022	1	1	15896
1456.284	1	1	15923
1457.546	1	1	15922
1458.807	1	1	15819
1460.068	1	1	15776
1461.329	1	1	15754
1462.590	1	1	15718
1463.850	1	1	15617
1465.110	1	1	15546
1466.369	1	1	15438
1467.629	1	1	15287
1468.888	1	1	15274
1470.146	1	1	15221
1471.404	1	1	15143
1472.662	1	1	14984
1473.920	1	1	14995
1475.178	1	1	14986
1476.435	1	1	15025
1477.691	1	1	15115
1478.948	1	1	15135
1480.204	1	1	15022
1481.460	1	1	15086
1482.716	1	1	15119
1483.971	1	1	15120
1485.226	1	1	15071
1486.480	1	1	15048
1487.735	1	1	15059
1488.989	1	1	14976
1490.242	1	1	14953
1491.496	1	1	14973
1492.749	1	1	14971
1494.002	1	1	14967
1495.254	1	1	14991
1496.506	1	1	14908
1497.758	1	1	14904
1499.010	1	1	14883
1500.261	1	1	14859
1501.512	1	1	14853
1502.763	1	1	14760
1504.013	1	1	14846
1505.263	1	1	14748
1506.513	1	1	14869
1507.762	1	1	14945
1509.012	1	1	14901
1510.260	1	1	14993
1511.509	1	1	14993
1512.757	1	1	15030
1514.005	1	1	15103
1515.253	1	1	15028
1516.500	1	1	15013
1517.747	1	1	14947
1518.994	1	1	14962
1520.240	1	1	14953
1521.486	1	1	14949
1522.732	1	1	14910
1523.977	1	1	14791
1525.223	1	1	14840
1526.467	1	1	14775
1527.712	1	1	14818
1528.956	1	1	14829
1530.200	1	1	14726
1531.444	1	1	14819
1532.687	1	1	14712
1533.930	1	1	14744
1535.173	1	1	14698
1536.415	1	1	14656
1537.658	1	1	14775
1538.899	1	1	14701
1540.141	1	1	14641
1541.382	1	1	14668
1542.623	1	1	14682
1543.864	1	1	14673
1545.104	1	1	14674
1546.344	1	1	14544
1547.584	1	1	14523
1548.823	1	1	14452
1550.062	1	1	14490
1551.301	1	1	14415
1552.540	1	1	14437
1553.778	1	1	14380
1555.016	1	1	14442
1556.253	1	1	14380
1557.491	1	1	14388
1558.728	1	1	14311
1559.965	1	1	14370
1561.201	1	1	14335
1562.437	1	1	14328
1563.673	1	1	14326
1564.908	1	1	14317
1566.144	1	1	14261
1567.378	1	1	14358
1568.613	1	1	14259
1569.847	1	1	14310
1571.081	1	1	14391
1572.315	1	1	14409
1573.549	1	1	14409
1574.782	1	1	14478
1576.014	1	1	14428
1577.247	1	1	14441
1578.479	1	1	14487
1579.711	1	1	14527
1580.943	1	1	14591
1582.174	1	1	14586
1583.405	1	1	14656
1584.636	1	1	14664
1585.866	1	1	14674
1587.096	1	1	14695
1588.326	1	1	14719
1589.556	1	1	14688
1590.785	1	1	14704
1592.014	1	1	14662
1593.242	1	1	14598
1594.471	1	1	14627
1595.699	1	1	14661
1596.926	1	1	14630
1598.154	1	1	14731
1599.381	1	1	14702
1600.608	1	1	14661
1601.834	1	1	14673
1603.061	1	1	14679
1604.287	1	1	14714
1605.512	1	1	14727
1606.738	1	1	14729
1607.963	1	1	14681
1609.187	1	1	14650
1610.412	1	1	14627
1611.636	1	1	14513
1612.860	1	1	14514
1614.084	1	1	14495
1615.307	1	1	14533
1616.530	1	1	14480
1617.752	1	1	14408
1618.975	1	1	14410
1620.197	1	1	14370
1621.419	1	1	14268
1622.640	1	1	14334
1623.861	1	1	14377
1625.082	1	1	14306
1626.303	1	1	14308
1627.523	1	1	14283
1628.743	1	1	14274
1629.963	1	1	14222
1631.183	1	1	14228
1632.402	1	1	14167
1633.620	1	1	14132
1634.839	1	1	14152
1636.057	1	1	14117
1637.275	1	1	14116
1638.493	1	1	14148
1639.710	1	1	14247
1640.927	1	1	14113
1642.144	1	1	14230
1643.361	1	1	14258
1644.577	1	1	14371
1645.793	1	1	14300
1647.008	1	1	14385
1648.224	1	1	14394
1649.439	1	1	14459
1650.653	1	1	14482
1651.868	1	1	14550
1653.082	1	1	14570
1654.296	1	1	14601
1655.509	1	1	14646
1656.723	1	1	14559
1657.936	1	1	14652
1659.148	1	1	14594
1660.361	1	1	14644
1661.573	1	1	14578
1662.785	1	1	14602
1663.996	1	1	14621
1665.207	1	1	14642
1666.418	1	1	14579
1667.629	1	1	14643
1668.839	1	1	14536
1670.049	1	1	14579
1671.259	1	1	14548
1672.468	1	1	14477
1673.678	1	1	14412
1674.886	1	1	14355
1676.095	1	1	14412
1677.303	1	1	14382
1678.511	1	1	14316
1679.719	1	1	14403
1680.926	1	1	14364
1682.134	1	1	14425
1683.340	1	1	14390
1684.547	1	1	14447
1685.753	1	1	14424
1686.959	1	1	14372
1688.165	1	1	14372
1689.370	1	1	14443
1690.575	1	1	14383
1691.780	1	1	14361
1692.985	1	1	14273
1694.189	1	1	14251
1695.393	1	1	14265
1696.597	1	1	14243
1697.800	1	1	14305
1699.003	1	1	14327
1700.206	1	1	14308
1701.408	1	1	14292
1702.610	1	1	14269
1703.812	1	1	14259
1705.014	1	1	14309
1706.215	1	1	14377
1707.416	1	1	14278
1708.617	1	1	14261
1709.818	1	1	14284
1711.018	1	1	14287
1712.218	1	1	14281
1713.417	1	1	14262
1714.617	1	1	14308
1715.816	1	1	14347
1717.014	1	1	14396
1718.213	1	1	14379
1719.411	1	1	14447
1720.609	1	1	14432
1721.806	1	1	14448
1723.004	1	1	14522
1724.201	1	1	14582
1725.397	1	1	14458
1726.594	1	1	14518
1727.790	1	1	14579
1728.986	1	1	14583
1730.181	1	1	14601
1731.377	1	1	14694
1732.572	1	1	14686
1733.766	1	1	14641
1734.961	1	1	14696
1736.155	1	1	14678
1737.349	1	1	14684
1738.542	1	1	14669
1739.736	1	1	14757
1740.929	1	1	14738
1742.121	1	1	14704
1743.314	1	1	14728
1744.506	1	1	14739
1745.698	1	1	14684
1746.889	1	1	14654
1748.081	1	1	14729
1749.272	1	1	14730
1750.462	1	1	14790
1751.653	1	1	14703
1752.843	1	1	14759
1754.033	1	1	14771
1755.222	1	1	14722
1756.412	1	1	14809
1757.601	1	1	14864
1758.789	1	1	14810
1759.978	1	1	14735
1761.166	1	1	14825
1762.354	1	1	14763
1763.541	1	1	14711
1764.729	1	1	14673
1765.916	1	1	14618
1767.102	1	1	14519
1768.289	1	1	14547
1769.475	1	1	14610
1770.661	1	1	14522
1771.846	1	1	14542
1773.032	1	1	14535
1774.217	1	1	14453
1775.401	1	1	14453
1776.586	1	1	14426
1777.770	1	1	14451
1778.954	1	1	14464
1780.137	1	1	14484
1781.321	1	1	14551
1782.504	1	1	14551
1783.687	1	1	14630
1784.869	1	1	14620
1786.051	1	1	14699
1787.233	1	1	14604
1788.415	1	1	14679
1789.596	1	1	14793
1790.777	1	1	14737
1791.958	1	1	14825
1793.138	1	1	14772
1794.319	1	1	14862
1795.499	1	1	14811
1796.678	1	1	14989
1797.858	1	1	14894
1799.037	1	1	14971
1800.215	1	1	14995
1801.394	1	1	14992
1802.572	1	1	15014
1803.750	1	1	15089
1804.928	1	1	15140
1806.105	1	1	15129
1807.282	1	1	15120
1808.459	1	1	15144
1809.636	1	1	15065
1810.812	1	1	15068
1811.988	1	1	15152
1813.164	1	1	15001
1814.339	1	1	14950
1815.514	1	1	15089
1816.689	1	1	14964
1817.864	1	1	14932
1819.038	1	1	14820
1820.212	1	1	14830
1821.386	1	1	14831
1822.559	1	1	14662
1823.732	1	1	14778
1824.905	1	1	14746
1826.078	1	1	14732
1827.250	1	1	14719
1828.422	1	1	14721
1829.594	1	1	14659
1830.766	1	1	14672
1831.937	1	1	14593
1833.108	1	1	14674
1834.279	1	1	14738
1835.449	1	1	14713
1836.619	1	1	14808
1837.789	1	1	14760
1838.959	1	1	14687
1840.128	1	1	14782
1841.297	1	1	14705
1842.466	1	1	14827
1843.634	1	1	14864
1844.802	1	1	14816
1845.970	1	1	14901
1847.138	1	1	14904
1848.305	1	1	14891
1849.472	1	1	14955
1850.639	1	1	14975
1851.805	1	1	15017
1852.972	1	1	15119
1854.138	1	1	15115
1855.303	1	1	15070
1856.469	1	1	15178
1857.634	1	1	15141
1858.799	1	1	15135
1859.963	1	1	15190
1861.127	1	1	15233
1862.291	1	1	15233
1863.455	1	1	15175
1864.619	1	1	15206
1865.782	1	1	15248
1866.945	1	1	15288
1868.107	1	1	15324
1869.270	1	1	15231
1870.432	1	1	15195
1871.594	1	1	15174
1872.755	1	1	15073
1873.916	1	1	15047
1875.077	1	1	15038
1876.238	1	1	14942
1877.398	1	1	15003
1878.559	1	1	15041
1879.718	1	1	14955
1880.878	1	1	15041
1882.037	1	1	15000
1883.196	1	1	14967
1884.355	1	1	14990
1885.514	1	1	15082
1886.672	1	1	14984
1887.830	1	1	14964
1888.988	1	1	14902
1890.145	1	1	14884
1891.302	1	1	14813
1892.459	1	1	14886
1893.616	1	1	14875
1894.772	1	1	14883
1895.928	1	1	14888
1897.084	1	1	14870
1898.239	1	1	14842
1899.394	1	1	14890
1900.549	1	1	14841
1901.704	1	1	14840
1902.858	1	1	14912
1904.012	1	1	14898
1905.166	1	1	14854
1906.320	1	1	14918
1907.473	1	1	15027
1908.626	1	1	14928
1909.779	1	1	15074
1910.931	1	1	15048
1912.083	1	1	15200
1913.235	1	1	15190
1914.387	1	1	15244
1915.538	1	1	15333
1916.690	1	1	15362
1917.840	1	1	15266
1918.991	1	1	15306
1920.141	1	1	15356
1921.291	1	1	15374
1922.441	1	1	15405
1923.591	1	1	15448
1924.740	1	1	15433
1925.889	1	1	15583
1927.037	1	1	15503
1928.186	1	1	15476
1929.334	1	1	15486
1930.482	1	1	15459
1931.629	1	1	15595
1932.777	1	1	15426
1933.924	1	1	15571
1935.070	1	1	15525
1936.217	1	1	15498
1937.363	1	1	15470
1938.509	1	1	15424
1939.655	1	1	15421
1940.800	1	1	15415
1941.945	1	1	15454
1943.090	1	1	15358
1944.235	1	1	15333
1945.379	1	1	15405
1946.523	1	1	15325
1947.667	1	1	15391
1948.810	1	1	15437
1949.954	1	1	15300
1951.097	1	1	15375
1952.239	1	1	15386
1953.382	1	1	15288
1954.524	1	1	15151
1955.666	1	1	15142
1956.807	1	1	15158
1957.949	1	1	15234
1959.090	1	1	15173
1960.231	1	1	15231
1961.371	1	1	15202
1962.512	1	1	15271
1963.652	1	1	15291
1964.791	1	1	15210
1965.931	1	1	15195
1967.070	1	1	15151
1968.209	1	1	15163
1969.348	1	1	15130
1970.486	1	1	15198
1971.624	1	1	15155
1972.762	1	1	15092
1973.900	1	1	15119
1975.037	1	1	15131
1976.174	1	1	15120
1977.311	1	1	15155
1978.447	1	1	15133
1979.584	1	1	15137
1980.720	1	1	15116
1981.855	1	1	15105
1982.991	1	1	15124
1984.126	1	1	15143
1985.261	1	1	15143
1986.396	1	1	15194
1987.530	1	1	15220
1988.664	1	1	15195
1989.798	1	1	15136
1990.931	1	1	15174
1992.065	1	1	15167
1993.198	1	1	15184
1994.331	1	1	15132
1995.463	1	1	15184
1996.595	1	1	15193
1997.727	1	1	15227
1998.859	1	1	15056
1999.991	1	1	15050
2001.122	1	1	14978
2002.253	1	1	15023
2003.383	1	1	15017
2004.514	1	1	15091
2005.644	1	1	15131
2006.774	1	1	15053
2007.903	1	1	15037
2009.033	1	1	14994
2010.162	1	1	15082
2011.291	1	1	15141
2012.419	1	1	15171
2013.547	1	1	15181
2014.675	1	1	15195
2015.803	1	1	15147
2016.931	1	1	15267
2018.058	1	1	15280
2019.185	1	1	15286
2020.311	1	1	15325
2021.438	1	1	15280
2022.564	1	1	15406
2023.690	1	1	15355
2024.816	1	1	15361
2025.941	1	1	15536
2027.066	1	1	15517
2028.191	1	1	15374
2029.315	1	1	15417
2030.440	1	1	15390
2031.564	1	1	15475
2032.688	1	1	15391
2033.811	1	1	15368
2034.934	1	1	15283
2036.057	1	1	15321
2037.180	1	1	15327
2038.302	1	1	15327
2039.425	1	1	15332
2040.547	1	1	15384
2041.668	1	1	15253
2042.790	1	1	15323
2043.911	1	1	15274
2045.032	1	1	15253
2046.152	1	1	15243
2047.273	1	1	15207
2048.393	1	1	15249
2049.513	1	1	15298
2050.632	1	1	15249
2051.751	1	1	15230
2052.871	1	1	15253
2053.989	1	1	15136
2055.108	1	1	15119
2056.226	1	1	15209
2057.344	1	1	15197
2058.462	1	1	15155
2059.579	1	1	15188
2060.697	1	1	15277
2061.813	1	1	15257
2062.930	1	1	15243
2064.047	1	1	15329
2065.163	1	1	15329
2066.279	1	1	15338
2067.394	1	1	15362
2068.510	1	1	15320
2069.625	1	1	15317
2070.740	1	1	15439
2071.854	1	1	15386
2072.969	1	1	15365
2074.083	1	1	15347
2075.197	1	1	15467
2076.310	1	1	15475
2077.423	1	1	15482
2078.536	1	1	15461
2079.649	1	1	15352
2080.762	1	1	15429
2081.874	1	1	15450
2082.986	1	1	15481
2084.098	1	1	15506
2085.209	1	1	15475
2086.321	1	1	15523
2087.431	1	1	15466
2088.542	1	1	15513
2089.653	1	1	15430
2090.763	1	1	15564
2091.873	1	1	15509
2092.982	1	1	15501
2094.092	1	1	15403
2095.201	1	1	15187
2096.310	1	1	15524
2097.419	1	1	15440
2098.527	1	1	15387
2099.635	1	1	15370
2100.743	1	1	15518
2101.850	1	1	15504
2102.958	1	1	15456
2104.065	1	1	15411
2105.172	1	1	15421
2106.278	1	1	15286
2107.385	1	1	15412
2108.491	1	1	15270
2109.596	1	1	15365
2110.702	1	1	15325
2111.807	1	1	15319
2112.912	1	1	15331
2114.017	1	1	15308
2115.122	1	1	15306
2116.226	1	1	15294
2117.330	1	1	15342
2118.433	1	1	15389
2119.537	1	1	15392
2120.640	1	1	15423
2121.743	1	1	15493
2122.846	1	1	15520
2123.948	1	1	15549
2125.050	1	1	15592
2126.152	1	1	15648
2127.254	1	1	15656
2128.356	1	1	15628
2129.457	1	1	15581
2130.558	1	1	15647
2131.658	1	1	15676
2132.759	1	1	15623
2133.859	1	1	15634
2134.959	1	1	15633
2136.058	1	1	15652
2137.158	1	1	15739
2138.257	1	1	15728
2139.356	1	1	15702
2140.454	1	1	15715
2141.553	1	1	15660
2142.651	1	1	15728
2143.749	1	1	15750
2144.846	1	1	15678
2145.943	1	1	15717
2147.041	1	1	15793
2148.137	1	1	15735
2149.234	1	1	15699
2150.330	1	1	15700
2151.426	1	1	15703
2152.522	1	1	15769
2153.618	1	1	15741
2154.713	1	1	15685
2155.808	1	1	15699
2156.903	1	1	15771
2157.997	1	1	15801
2159.092	1	1	15779
2160.186	1	1	15826
2161.279	1	1	15841
2162.373	1	1	15795
2163.466	1	1	15716
2164.559	1	1	15780
2165.652	1	1	15844
2166.744	1	1	15827
2167.837	1	1	15914
2168.929	1	1	15859
2170.020	1	1	15802
2171.112	1	1	15838
2172.203	1	1	15871
2173.294	1	1	15910
2174.385	1	1	15877
2175.475	1	1	15867
2176.565	1	1	15846
2177.655	1	1	15853
2178.745	1	1	15822
2179.835	1	1	15869
2180.924	1	1	15884
2182.013	1	1	15939
2183.101	1	1	15859
2184.190	1	1	15850
2185.278	1	1	15846
2186.366	1	1	15808
2187.454	1	1	15808
2188.541	1	1	15786
2189.628	1	1	15888
2190.715	1	1	15893
2191.802	1	1	15873
2192.888	1	1	15849
