706.5369999999999	12737.5
707.987	12797.0
709.438	12680.0
710.888	12747.5
712.337	12841.5
713.7869999999999	12802.0
715.235	12823.5
716.684	12740.0
718.132	12896.5
719.58	12930.0
721.0269999999999	12906.5
722.4739999999999	12990.5
723.921	12863.5
725.367	13049.0
726.813	13033.5
728.2589999999999	13062.0
729.704	13050.5
731.148	13198.5
732.5930000000001	13071.5
734.0369999999999	13047.5
735.48	12952.0
736.924	12917.0
738.367	12904.5
739.809	12950.5
741.2510000000001	12979.0
742.693	13069.0
744.1339999999999	13164.5
745.576	12975.5
747.0160000000001	12986.5
748.456	13138.0
749.8960000000001	13145.0
751.336	13136.5
752.775	13212.0
754.2139999999999	13143.0
755.6519999999999	13188.0
757.09	13116.5
758.528	13111.0
759.965	13183.0
761.4019999999999	13069.5
762.8389999999999	13001.0
764.275	13152.0
765.711	13156.5
767.1460000000001	13115.5
768.581	13110.0
770.0160000000001	13131.5
771.451	13025.5
772.8839999999999	13125.5
774.318	13080.5
775.7510000000001	13087.0
777.184	13090.5
778.617	12993.0
780.049	13128.0
781.4810000000001	13123.5
782.9119999999999	13096.5
784.3430000000001	13102.0
785.7739999999999	13168.0
787.204	13163.0
788.6339999999999	13119.5
790.063	13171.5
791.493	13178.0
792.921	13141.5
794.35	13134.0
795.778	13177.0
797.206	13210.5
798.633	13190.0
800.06	13204.0
801.487	13191.5
802.913	13146.0
804.3389999999999	13144.5
805.7639999999999	13226.5
807.189	13332.0
808.6139999999999	13220.0
810.038	13287.5
811.462	13312.5
812.8860000000001	13403.0
814.309	13179.0
815.732	13269.0
817.155	13236.0
818.577	13208.0
819.9989999999999	13182.0
821.42	13242.0
822.842	13178.0
824.262	13130.0
825.683	13116.0
827.1030000000001	13133.5
828.5219999999999	13220.5
829.942	13171.0
831.3610000000001	13118.5
832.779	13191.5
834.197	13212.0
835.615	13356.5
837.033	13375.0
838.45	13341.0
839.8660000000001	13226.0
841.283	13104.5
842.699	13139.0
844.1139999999999	13143.5
845.53	13197.0
846.945	13261.0
848.3589999999999	13403.5
849.773	13476.0
851.187	13347.5
852.6010000000001	13363.0
854.0139999999999	13347.0
855.427	13324.5
856.8389999999999	13312.0
858.2510000000001	13306.5
859.663	13298.5
861.074	13201.0
862.485	13142.5
863.895	13143.0
865.306	13095.0
866.715	13134.5
868.125	13065.5
869.534	13070.0
870.943	13117.5
872.3510000000001	13082.0
873.7589999999999	13120.5
875.1669999999999	13173.5
876.574	13150.5
877.9810000000001	13188.0
879.388	13204.5
880.794	13178.5
882.2	13171.5
883.605	13214.0
885.0110000000001	13239.5
886.415	13329.0
887.82	13258.5
889.2239999999999	13291.0
890.628	13208.5
892.0310000000001	13317.0
893.434	13249.5
894.837	13307.0
896.2389999999999	13283.5
897.6410000000001	13323.0
899.043	13313.5
900.444	13279.0
901.845	13321.5
903.245	13444.5
904.645	13525.5
906.045	13516.0
907.444	13520.0
908.8439999999999	13573.0
910.242	13696.5
911.6410000000001	13782.0
913.039	13835.0
914.436	13873.0
915.8330000000001	14055.0
917.23	14364.5
918.627	15074.5
920.023	16339.0
921.419	17625.5
922.815	18388.0
924.21	18596.0
925.6039999999999	18463.5
926.9989999999999	18572.5
928.393	18677.0
929.7869999999999	18481.5
931.18	17956.5
932.573	16984.5
933.966	16038.5
935.3580000000001	15347.0
936.75	14807.0
938.1419999999999	14347.0
939.533	14086.5
940.924	13949.5
942.314	13758.5
943.704	13631.5
945.0939999999999	13665.5
946.4839999999999	13692.0
947.873	13618.0
949.262	13629.0
950.65	13591.5
952.038	13597.0
953.426	13593.0
954.813	13605.5
956.2	13572.5
957.587	13619.5
958.9730000000001	13600.0
960.3589999999999	13563.0
961.745	13602.0
963.13	13639.5
964.515	13623.5
965.8989999999999	13640.0
967.283	13673.0
968.6669999999999	13638.0
970.051	13678.5
971.434	13681.5
972.816	13734.5
974.199	13756.0
975.581	13792.0
976.9630000000001	13795.0
978.3439999999999	13748.5
979.725	13784.5
981.1060000000001	13782.5
982.4860000000001	13719.5
983.8660000000001	13803.5
985.2460000000001	13749.0
986.625	13810.0
988.0039999999999	13879.0
989.382	13811.5
990.76	13788.0
992.138	13801.0
993.5160000000001	13799.0
994.893	13826.0
996.27	13780.0
997.6460000000001	13784.5
999.0219999999999	13852.0
1000.398	13819.0
1001.7739999999999	13892.0
1003.1489999999999	14006.0
1004.523	13947.0
1005.898	13916.5
1007.2719999999999	14010.5
1008.645	13996.0
1010.0189999999999	14129.5
1011.3919999999999	14051.5
1012.7639999999999	14039.5
1014.137	13975.0
1015.508	14080.5
1016.88	14089.5
1018.2510000000001	14207.0
1019.622	14259.0
1020.993	14260.0
1022.363	14327.0
1023.7330000000001	14326.5
1025.1019999999999	14367.5
1026.471	14339.5
1027.84	14420.5
1029.2089999999998	14517.0
1030.577	14487.0
1031.944	14590.5
1033.312	14656.5
1034.6789999999999	14689.5
1036.046	14730.5
1037.412	14824.0
1038.778	14813.5
1040.144	14843.5
1041.509	14914.5
1042.874	14953.5
1044.239	14979.0
1045.603	14973.0
1046.9669999999999	14858.0
1048.3310000000001	14798.5
1049.694	14718.5
1051.057	14663.5
1052.4189999999999	14613.5
1053.782	14645.5
1055.144	14694.5
1056.505	14691.5
1057.866	14681.5
1059.2269999999999	14704.0
1060.588	14736.0
1061.948	14718.5
1063.308	14653.5
1064.667	14662.0
1066.026	14703.0
1067.385	14711.5
1068.744	14707.5
1070.1019999999999	14613.5
1071.46	14620.0
1072.817	14623.0
1074.174	14605.5
1075.531	14543.0
1076.887	14577.5
1078.243	14599.0
1079.599	14584.0
1080.954	14578.0
1082.309	14595.0
1083.664	14579.5
1085.018	14629.0
1086.372	14584.0
1087.726	14591.0
1089.08	14592.0
1090.432	14630.5
1091.785	14673.5
1093.137	14649.5
1094.489	14730.5
1095.8410000000001	14729.5
1097.192	14744.0
1098.5430000000001	14789.0
1099.894	14767.0
1101.244	14826.5
1102.594	14890.0
1103.944	14886.5
1105.2930000000001	14915.5
1106.642	14940.0
1107.99	14991.5
1109.339	14935.5
1110.6860000000001	15013.0
1112.0339999999999	14947.0
1113.381	15059.0
1114.728	15023.5
1116.075	14973.5
1117.421	15016.0
1118.767	15034.0
1120.112	15074.5
1121.4569999999999	15108.5
1122.802	15051.5
1124.147	15103.0
1125.491	15111.0
1126.835	15175.0
1128.178	15142.5
1129.521	15178.5
1130.864	15315.0
1132.2069999999999	15327.5
1133.549	15391.5
1134.891	15397.0
1136.232	15401.5
1137.573	15351.5
1138.914	15356.5
1140.254	15371.5
1141.595	15371.0
1142.934	15299.5
1144.274	15321.0
1145.613	15269.0
1146.952	15276.0
1148.29	15195.5
1149.628	15175.0
1150.9660000000001	15198.5
1152.303	15365.0
1153.641	15387.0
1154.9769999999999	15242.0
1156.3139999999999	15383.0
1157.65	15381.0
1158.986	15371.5
1160.3210000000001	15369.0
1161.656	15400.5
1162.991	15355.0
1164.325	15417.0
1165.6589999999999	15378.5
1166.993	15504.5
1168.326	15574.0
1169.66	15585.5
1170.992	15605.5
1172.325	15572.0
1173.657	15702.5
1174.989	15617.0
1176.32	15570.0
1177.651	15617.0
1178.982	15622.5
1180.312	15643.0
1181.642	15643.0
1182.972	15584.5
1184.3010000000002	15602.5
1185.631	15611.0
1186.9589999999998	15747.0
1188.288	15817.0
1189.616	15845.5
1190.944	15818.5
1192.271	15847.5
1193.598	15853.0
1194.925	15852.0
1196.251	15822.0
1197.577	15791.5
1198.903	15773.0
1200.228	15753.0
1201.5539999999999	15842.5
1202.878	15869.5
1204.203	15821.5
1205.527	15849.5
1206.851	15846.5
1208.174	15841.0
1209.497	15841.5
1210.82	15950.0
1212.142	15915.0
1213.465	15973.0
1214.786	15979.5
1216.108	15969.0
1217.4289999999999	16093.0
1218.75	16082.0
1220.07	16041.5
1221.39	16045.0
1222.71	16061.0
1224.03	16077.0
1225.349	16101.0
1226.6680000000001	16094.5
1227.986	16117.5
1229.3039999999999	16148.5
1230.622	16198.0
1231.94	16181.0
1233.257	16185.0
1234.5739999999998	16269.5
1235.89	16249.0
1237.2060000000001	16266.0
1238.522	16295.5
1239.838	16342.0
1241.153	16319.0
1242.468	16344.5
1243.7830000000001	16318.0
1245.097	16363.0
1246.411	16377.5
1247.724	16375.0
1249.037	16343.5
1250.35	16347.0
1251.663	16374.5
1252.975	16409.5
1254.287	16391.0
1255.599	16444.5
1256.91	16468.5
1258.221	16566.0
1259.532	16620.5
1260.8419999999999	16727.5
1262.152	16726.0
1263.462	16817.0
1264.771	16934.0
1266.08	17015.5
1267.389	17106.0
1268.697	17174.5
1270.005	17277.5
1271.313	17354.5
1272.62	17394.0
1273.927	17392.5
1275.234	17481.5
1276.54	17457.5
1277.846	17575.5
1279.152	17545.5
1280.458	17623.5
1281.763	17647.5
1283.068	17692.0
1284.372	17633.5
1285.6760000000002	17707.0
1286.98	17617.0
1288.2830000000001	17623.0
1289.587	17684.0
1290.889	17690.0
1292.192	17720.5
1293.494	17793.5
